1548903852.072502,19.566949718134943,0.00132850014499565,-1,-1,0,0,-1,-1,7125,7125,_raw_spin_lock_irqsave,0,cycles,ffffffff8751b646,154890385207,1,0
1548903852.072488,19.566949718134865,3.6998890033299e-07,-1,-1,0,0,-1,-1,7125,7125,ptrace_stop,0,cycles,ffffffff86eaa1da,154890385207,2,1
1548903852.072494,19.566949718134865,6.0698179054628365e-06,-1,-1,0,0,-1,-1,7125,7125,ptrace_stop,0,cycles,ffffffff86eaa1da,154890385207,2,1
1548903852.072407,19.566949718134858,4.7498575042748715e-08,-1,-1,0,0,-1,-1,7125,7125,x86_pmu_enable,0,cycles,ffffffff86e058df,154890385207,1,2
1548903852.071722,19.56694971813486,1.2499625011249663e-09,-1,-1,0,0,-1,-1,7125,7125,native_write_msr_safe,0,cycles,ffffffff86e6a3aa,154890385207,3,3
1548903852.071946,19.56694971813486,1.2499625011249663e-09,-1,-1,0,0,-1,-1,7125,7125,native_write_msr_safe,0,cycles,ffffffff86e6a3aa,154890385207,3,3
1548903852.072225,19.56694971813486,8.749737507874764e-09,-1,-1,0,0,-1,-1,7125,7125,native_write_msr_safe,0,cycles,ffffffff86e6a3ad,154890385207,3,3
